Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores,Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores,Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
401636879,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,fbs,,,,,,2305,Kansas,Big 12,fbs,,,,,,,,
401640991,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3992,Williams Stadium,2335,Liberty,Conference USA,fbs,,,,,,151,East Carolina,American Athletic,fbs,,,,,,,,
401641034,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3647,Bowers Stadium,2534,Sam Houston State,Conference USA,fbs,,,,,,166,New Mexico State,Conference USA,fbs,,,,,,,,
401641008,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,fbs,,,,,,202,Tulsa,American Athletic,fbs,,,,,,,,
401641000,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3662,JSU Stadium,55,Jacksonville State,Conference USA,fbs,,,,,,2572,Southern Mississippi,Sun Belt,fbs,,,,,,,,
401628363,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3785,Jordan-Hare Stadium,2,Auburn,SEC,fbs,,,,,,8,Arkansas,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401628365,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3958,Tiger Stadium,99,LSU,SEC,fbs,,,,,,26,UCLA,Big Ten,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401628368,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3838,Faurot Field,142,Missouri,SEC,fbs,,,,,,238,Vanderbilt,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401628369,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,SEC,fbs,,,,,,2633,Tennessee,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401628370,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,,,,,,2006,Akron,Mid-American,fbs,,,,,,,,NIGHT: 6 - 8pm ET start
401628486,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3830,Memorial Stadium,84,Indiana,Big Ten,fbs,,,,,,2429,Charlotte,American Athletic,fbs,,,,,,,,
401628487,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3953,TCF Bank Stadium,135,Minnesota,Big Ten,fbs,,,,,,2294,Iowa,Big Ten,fbs,,,,,,,,
401628490,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3615,Alumni Stadium,103,Boston College,ACC,fbs,,,,,,127,Michigan State,Big Ten,fbs,,,,,,,,
401628491,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3765,Husky Stadium,264,Washington,Big Ten,fbs,,,,,,77,Northwestern,Big Ten,fbs,,,,,,,,
401628492,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3861,Ohio Stadium,194,Ohio State,Big Ten,fbs,,,,,,276,Marshall,Sun Belt,fbs,,,,,,,,
401628493,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3632,Beaver Stadium,213,Penn State,Big Ten,fbs,,,,,,2309,Kent State,Mid-American,fbs,,,,,,,,
401628494,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3799,Lane Stadium,259,Virginia Tech,ACC,fbs,,,,,,164,Rutgers,Big Ten,fbs,,,,,,,,
401644736,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,fbs,,,,,,2084,Buffalo,Mid-American,fbs,,,,,,,,
401644735,2024,4,regular,2024-09-21T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,,,,,,2050,Ball State,Mid-American,fbs,,,,,,,,
401628367,2024,4,regular,2024-09-21T16:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3693,Davis Wade Stadium,344,Mississippi State,SEC,fbs,,,,,,57,Florida,SEC,fbs,,,,,,,,
401645328,2024,4,regular,2024-09-21T16:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3841,Blaik Field at Michie Stadium,349,Army,American Athletic,fbs,,,,,,242,Rice,American Athletic,fbs,,,,,,,,
401628364,2024,4,regular,2024-09-21T16:45:00.000Z,FALSE,FALSE,FALSE,FALSE,,3683,Commonwealth Stadium,96,Kentucky,SEC,fbs,,,,,,195,Ohio,Mid-American,fbs,,,,,,,,
401644737,2024,4,regular,2024-09-21T18:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,,,,,,2598,St Francis (PA),NEC,fcs,,,,,,,,
401636875,2024,4,regular,2024-09-21T18:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3772,Jack Trice Stadium,66,Iowa State,Big 12,fbs,,,,,,2032,Arkansas State,Sun Belt,fbs,,,,,,,,
401643713,2024,4,regular,2024-09-21T19:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3816,Mackay Stadium,2440,Nevada,Mountain West,fbs,,,,,,331,Eastern Washington,Big Sky,fcs,,,,,,,,
401634247,2024,4,regular,2024-09-21T19:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3752,Heinz Field,221,Pittsburgh,ACC,fbs,,,,,,2754,Youngstown State,MVFC,fcs,,,,,,,,
401645329,2024,4,regular,2024-09-21T19:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,fbs,,,,,,235,Memphis,American Athletic,fbs,,,,,,,,
401629042,2024,4,regular,2024-09-21T19:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,fbs,,,,,,2115,Central Connecticut,NEC,fcs,,,,,,,,
401628489,2024,4,regular,2024-09-21T19:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3558,Michigan Stadium,130,Michigan,Big Ten,fbs,,,,,,30,USC,Big Ten,fbs,,,,,,,,
401645330,2024,4,regular,2024-09-21T19:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3604,Alamodome,2636,UT San Antonio,American Athletic,fbs,,,,,,2277,Houston Christian,Southland,fcs,,,,,,,,
401628979,2024,4,regular,2024-09-21T19:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,,,,,,193,Miami (OH),Mid-American,fbs,,,,,,,,
401628625,2024,4,regular,2024-09-21T22:00:00.000Z,FALSE,FALSE,TRUE,FALSE,,2031,Pitbull Stadium,2229,Florida International,Conference USA,fbs,,,,,,2405,Monmouth,CAA,fcs,,,,,,,,
401641028,2024,4,regular,2024-09-21T22:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,5388,Canvas Stadium,36,Colorado State,Mountain West,fbs,,,,,,2638,UTEP,Conference USA,fbs,,,,,,,,
401636374,2024,4,regular,2024-09-21T23:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,fbs,,,,,,50,Florida A&M,SWAC,fcs,,,,,,,,
401629031,2024,4,regular,2024-09-21T23:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3892,Rentschler Field,41,Connecticut,FBS Independents,fbs,,,,,,2226,Florida Atlantic,American Athletic,fbs,,,,,,,,
401628372,2024,4,regular,2024-09-21T23:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3795,Kyle Field,245,Texas A&M,SEC,fbs,,,,,,189,Bowling Green,Mid-American,fbs,,,,,,,,
401628366,2024,4,regular,2024-09-21T23:45:00.000Z,FALSE,FALSE,FALSE,FALSE,,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,fbs,,,,,,290,Georgia Southern,Sun Belt,fbs,,,,,,,,
401628371,2024,4,regular,2024-09-22T00:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,SEC,fbs,,,,,,2433,Louisiana Monroe,Sun Belt,fbs,,,,,,,,
401643717,2024,4,regular,2024-09-22T00:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3893,Reser Stadium,204,Oregon State,Pac-12,fbs,,,,,,2509,Purdue,Big Ten,fbs,,,,,,,,
401643711,2024,4,regular,2024-09-22T01:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3971,University Stadium,167,New Mexico,Mountain West,fbs,,,,,,278,Fresno State,Mountain West,fbs,,,,,,,,
401637162,2024,4,regular,2024-09-22T01:45:00.000Z,FALSE,FALSE,FALSE,FALSE,,3653,Albertsons Stadium,68,Boise State,Mountain West,fbs,,,,,,2502,Portland State,Big Sky,fcs,,,,,,,,
401643712,2024,4,regular,2024-09-22T03:59:00.000Z,FALSE,FALSE,FALSE,FALSE,,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,Mountain West,fbs,,,,,,2460,Northern Iowa,MVFC,fcs,,,,,,,,
401645331,2024,5,regular,2024-09-26T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3806,Lincoln Financial Field,218,Temple,American Athletic,fbs,,,,,,349,Army,American Athletic,fbs,,,,,,,,
401634767,2024,5,regular,2024-09-27T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3948,Hard Rock Stadium,2390,Miami,ACC,fbs,,,,,,259,Virginia Tech,ACC,fbs,,,,,,,,
401628501,2024,5,regular,2024-09-28T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,6577,SHI Stadium,164,Rutgers,Big Ten,fbs,,,,,,264,Washington,Big Ten,fbs,,,,,,,,
401645333,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3895,Rice Stadium,242,Rice,American Athletic,fbs,,,,,,2429,Charlotte,American Athletic,fbs,,,,,,,,
401645332,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,7221,Protective Stadium,5,UAB,American Athletic,fbs,,,,,,2426,Navy,American Athletic,fbs,,,,,,,,
401644739,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3696,Dix Stadium,2309,Kent State,Mid-American,fbs,,,,,,2199,Eastern Michigan,Mid-American,fbs,,,,,,,,
401644738,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3876,Peden Stadium,195,Ohio,Mid-American,fbs,,,,,,2006,Akron,Mid-American,fbs,,,,,,,,
401643796,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,fbs,,,,,,2433,Louisiana Monroe,Sun Belt,fbs,,,,,,,,
401643795,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,fbs,,,,,,295,Old Dominion,Sun Belt,fbs,,,,,,,,
401643794,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3775,Joan C. Edwards Stadium,276,Marshall,Sun Belt,fbs,,,,,,2711,Western Michigan,Mid-American,fbs,,,,,,,,
401643793,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3651,Bridgeforth Stadium,256,James Madison,Sun Belt,fbs,,,,,,2050,Ball State,Mid-American,fbs,,,,,,,,
401643792,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4246,Georgia State Stadium,2247,Georgia State,Sun Belt,fbs,,,,,,290,Georgia Southern,Sun Belt,fbs,,,,,,,,
401643721,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,,,,,,21,San Diego State,Mountain West,fbs,,,,,,,,
401641035,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3601,Aggie Memorial Stadium,166,New Mexico State,Conference USA,fbs,,,,,,167,New Mexico,Mountain West,fbs,,,,,,,,
401641025,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,fbs,,,,,,2393,Middle Tennessee,Conference USA,fbs,,,,,,,,
401640992,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,fbs,,,,,,2335,Liberty,Conference USA,fbs,,,,,,,,
401640981,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,TRUE,TRUE,,2031,Pitbull Stadium,2229,Florida International,Conference USA,fbs,,,,,,2348,Louisiana Tech,Conference USA,fbs,,,,,,,,
401635564,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3670,Carter-Finley Stadium,152,NC State,ACC,fbs,,,,,,2459,Northern Illinois,Mid-American,fbs,,,,,,,,
401635563,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3735,Gerald J. Ford Stadium,2567,SMU,ACC,fbs,,,,,,52,Florida State,ACC,fbs,,,,,,,,
401635562,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3982,Wallace Wade Stadium,150,Duke,ACC,fbs,,,,,,153,North Carolina,ACC,fbs,,,,,,,,
401635561,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3836,Memorial Stadium,228,Clemson,ACC,fbs,,,,,,24,Stanford,ACC,fbs,,,,,,,,
401635560,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3615,Alumni Stadium,103,Boston College,ACC,fbs,,,,,,98,Western Kentucky,Conference USA,fbs,,,,,,,,
401629043,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3996,Yager Stadium,193,Miami (OH),Mid-American,fbs,,,,,,113,UMass,FBS Independents,fbs,,,,,,,,
401628502,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,477,Los Angeles Memorial Coliseum,30,USC,Big Ten,fbs,,,,,,275,Wisconsin,Big Ten,fbs,,,,,,,,
401628375,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3785,Jordan-Hare Stadium,2,Auburn,SEC,fbs,,,,,,201,Oklahoma,SEC,fbs,,,,,,,,AFTERNOON: 3:30 - 4:30pm ET start
401628373,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,TRUE,TRUE,,3687,AT&T Stadium,245,Texas A&M,SEC,fbs,,,,,,8,Arkansas,SEC,fbs,,,,,,,,AFTERNOON: 3:30 - 4:30pm ET start
401645334,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,fbs,,,,,,2636,UT San Antonio,American Athletic,fbs,,,,,,,,
401645336,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3825,Apogee Stadium,249,North Texas,American Athletic,fbs,,,,,,202,Tulsa,American Athletic,fbs,,,,,,,,
401645337,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,fbs,,,,,,58,South Florida,American Athletic,fbs,,,,,,,,
401636886,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,587,Rice-Eccles Stadium,254,Utah,Big 12,fbs,,,,,,12,Arizona,Big 12,fbs,,,,,,,,
401636885,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3652,Bright House Networks Stadium,2116,UCF,Big 12,fbs,,,,,,38,Colorado,Big 12,fbs,,,,,,,,
401636884,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,fbs,,,,,,2132,Cincinnati,Big 12,fbs,,,,,,,,
401636883,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,fbs,,,,,,197,Oklahoma State,Big 12,fbs,,,,,,,,
401636882,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,TRUE,TRUE,,3622,Arrowhead Stadium,2305,Kansas,Big 12,fbs,,,,,,2628,TCU,Big 12,fbs,,,,,,,,
401636881,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4728,John O'Quinn Field at TDECU Stadium,248,Houston,Big 12,fbs,,,,,,66,Iowa State,Big 12,fbs,,,,,,,,
401636880,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4727,McLane Stadium,239,Baylor,Big 12,fbs,,,,,,252,BYU,Big 12,fbs,,,,,,,,
401635659,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3630,BB&T Field,154,Wake Forest,ACC,fbs,,,,,,309,Louisiana,Sun Belt,fbs,,,,,,,,
401641041,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,TRUE,FALSE,,3891,NRG Stadium,2534,Sam Houston State,Conference USA,fbs,,,,,,326,Texas State,Sun Belt,fbs,,,,,,,,
401643719,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3653,Albertsons Stadium,68,Boise State,Mountain West,fbs,,,,,,265,Washington State,Pac-12,fbs,,,,,,,,
401628500,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,1056,Rose Bowl,26,UCLA,Big Ten,fbs,,,,,,2483,Oregon,Big Ten,fbs,,,,,,,,
401628498,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3936,Spartan Stadium,127,Michigan State,Big Ten,fbs,,,,,,194,Ohio State,Big Ten,fbs,,,,,,,,
401628497,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3558,Michigan Stadium,130,Michigan,Big Ten,fbs,,,,,,135,Minnesota,Big Ten,fbs,,,,,,,,
401628496,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3830,Memorial Stadium,84,Indiana,Big Ten,fbs,,,,,,120,Maryland,Big Ten,fbs,,,,,,,,
401628495,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3632,Beaver Stadium,213,Penn State,Big Ten,fbs,,,,,,356,Illinois,Big Ten,fbs,,,,,,,,
401628378,2024,5,regular,2024-09-28T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,SEC,fbs,,,,,,344,Mississippi State,SEC,fbs,,,,,,,,AFTERNOON: 3:30 - 4:30pm ET start
401628499,2024,5,regular,2024-09-28T16:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,,,,,,158,Nebraska,Big Ten,fbs,,,,,,,,
401628377,2024,5,regular,2024-09-28T16:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,fbs,,,,,,96,Kentucky,SEC,fbs,,,,,,,,
401629032,2024,5,regular,2024-09-28T16:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3892,Rentschler Field,41,Connecticut,FBS Independents,fbs,,,,,,2084,Buffalo,Mid-American,fbs,,,,,,,,
401635565,2024,5,regular,2024-09-28T16:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,1964,Carrier Dome,183,Syracuse,ACC,fbs,,,,,,107,Holy Cross,Patriot,fcs,,,,,,,,
401628980,2024,5,regular,2024-09-28T19:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,,,,,,97,Louisville,ACC,fbs,,,,,,,,
401643720,2024,5,regular,2024-09-28T19:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,6501,Allegiant Stadium,2439,UNLV,Mountain West,fbs,,,,,,278,Fresno State,Mountain West,fbs,,,,,,,,
401641018,2024,5,regular,2024-09-28T22:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,4899,Fifth Third Bank Stadium,338,Kennesaw State,Conference USA,fbs,,,,,,2630,UT Martin,Big South-OVC,fcs,,,,,,,,
401645335,2024,5,regular,2024-09-28T22:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3715,FAU Stadium,2226,Florida Atlantic,American Athletic,fbs,,,,,,2681,Wagner,NEC,fcs,,,,,,,,
401628374,2024,5,regular,2024-09-28T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3657,Bryant Denny Stadium,333,Alabama,SEC,fbs,,,,,,61,Georgia,SEC,fbs,,,,,,,,
401628376,2024,5,regular,2024-09-28T23:45:00.000Z,FALSE,FALSE,FALSE,FALSE,,3958,Tiger Stadium,99,LSU,SEC,fbs,,,,,,6,South Alabama,Sun Belt,fbs,,,,,,,,
401643718,2024,5,regular,2024-09-29T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3984,War Memorial Stadium,2751,Wyoming,Mountain West,fbs,,,,,,2005,Air Force,Mountain West,fbs,,,,,,,,
401643797,2024,6,regular,2024-10-03T23:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,fbs,,,,,,326,Texas State,Sun Belt,fbs,,,,,,,,
401641029,2024,6,regular,2024-10-04T01:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,fbs,,,,,,2534,Sam Houston State,Conference USA,fbs,,,,,,,,
401641001,2024,6,regular,2024-10-04T23:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,4899,Fifth Third Bank Stadium,338,Kennesaw State,Conference USA,fbs,,,,,,55,Jacksonville State,Conference USA,fbs,,,,,,,,
401636891,2024,6,regular,2024-10-04T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3616,Amon G. Carter Stadium,2628,TCU,Big 12,fbs,,,,,,248,Houston,Big 12,fbs,,,,,,,,
401628506,2024,6,regular,2024-10-05T01:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3626,Autzen Stadium,2483,Oregon,Big Ten,fbs,,,,,,127,Michigan State,Big Ten,fbs,,,,,,,,
401634779,2024,6,regular,2024-10-05T01:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,6501,Allegiant Stadium,2439,UNLV,Mountain West,fbs,,,,,,183,Syracuse,ACC,fbs,,,,,,,,
401635570,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,fbs,,,,,,150,Duke,ACC,fbs,,,,,,,,
401645340,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4418,Jerry Richardson Stadium,2429,Charlotte,American Athletic,fbs,,,,,,151,East Carolina,American Athletic,fbs,,,,,,,,
401645339,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,fbs,,,,,,349,Army,American Athletic,fbs,,,,,,,,
401645338,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,7221,Protective Stadium,5,UAB,American Athletic,fbs,,,,,,2655,Tulane,American Athletic,fbs,,,,,,,,
401644741,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3919,Scheumann Stadium,2050,Ball State,Mid-American,fbs,,,,,,2711,Western Michigan,Mid-American,fbs,,,,,,,,
401644740,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,fbs,,,,,,189,Bowling Green,Mid-American,fbs,,,,,,,,
401644684,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3739,Glass Bowl,2649,Toledo,Mid-American,fbs,,,,,,193,Miami (OH),Mid-American,fbs,,,,,,,,
401643802,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Sun Belt,fbs,,,,,,309,Louisiana,Sun Belt,fbs,,,,,,,,
401643801,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,fbs,,,,,,256,James Madison,Sun Belt,fbs,,,,,,,,
401643799,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3775,Joan C. Edwards Stadium,276,Marshall,Sun Belt,fbs,,,,,,2026,Appalachian State,Sun Belt,fbs,,,,,,,,
401643798,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3654,Brooks Stadium,324,Coastal Carolina,Sun Belt,fbs,,,,,,295,Old Dominion,Sun Belt,fbs,,,,,,,,
401643723,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3653,Albertsons Stadium,68,Boise State,Mountain West,fbs,,,,,,328,Utah State,Mountain West,fbs,,,,,,,,
401628379,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,fbs,,,,,,2633,Tennessee,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401628380,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3634,Ben Hill Griffin Stadium,57,Florida,SEC,fbs,,,,,,2116,UCF,Big 12,fbs,,,,,,,,NIGHT: 6 - 8pm ET start
401628381,2024,6,regular,2024-10-05T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3917,Sanford Stadium,61,Georgia,SEC,fbs,,,,,,2,Auburn,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
